algorithm,strat,bench,region,num_threads,size,obs,min,mean,max,stddev,ci,speedup
2. Sequential,seq,1,seahorse,1,8192,10,70.75084124893999,70.82436148504,71.10573563094,0.1010576377548767,0.06263617281128048,1.0
2. Sequential,seq,1,spiral,1,16,10,0.00263564594,0.00299503844,0.003939756940000001,0.000383800523387765,0.0002378820289297319,1.0
2. Sequential,seq,1,spiral,1,32,10,0.0035554439400000003,0.003917062440000001,0.0046017559400000005,0.0003004093603114294,0.00018619565056758808,1.0
2. Sequential,seq,1,spiral,1,64,10,0.00787167894,0.008200617939999998,0.00847248994,0.00018844914496784305,0.0001168019901570899,1.0
2. Sequential,seq,1,spiral,1,128,10,0.02296329194,0.024291056940000007,0.027909870940000005,0.001420652460685896,0.0008805295177008881,1.0
2. Sequential,seq,1,spiral,1,256,10,0.08492205194,0.08693956714,0.09099144494000001,0.0015685798962180072,0.00097221589214389,1.0
2. Sequential,seq,1,spiral,1,512,10,0.31809095894,0.32474235974,0.33833621994,0.0059930414680657,0.0037145255855816663,1.0
2. Sequential,seq,1,spiral,1,1024,10,1.26248250794,1.28906969264,1.3448563489399998,0.02980489732644581,0.01847326675189024,1.0
2. Sequential,seq,1,spiral,1,2048,10,5.05859821494,5.18791374914,5.4267304559400005,0.11201608161572858,0.06942828668471121,1.0
2. Sequential,seq,1,spiral,1,4096,10,20.16938590594,20.25894939834,20.55527801794,0.1266176355051868,0.07847842354771337,1.0
2. Sequential,seq,1,spiral,1,8192,10,80.62837082194,80.71207655334,80.97251916393999,0.09906060678435986,0.06139840019203346,1.0
